2003-04-01,2216.9
2003-07-01,2231.2
2003-10-01,2257.3
2004-01-01,2303.1
2004-04-01,2343.6
2004-07-01,2381.8
2004-10-01,2401.2
2005-01-01,2442.2
2005-04-01,2469.7
2005-07-01,2521.6
2005-10-01,2541.3
2006-01-01,2592.2
2006-04-01,2630.7
2006-07-01,2655.4
2006-10-01,2690.6
2007-01-01,2735.6
2007-04-01,2782.5
2007-07-01,2824.3
2007-10-01,2865.3
2008-01-01,2923.8
2008-04-01,2983.4
2008-07-01,3055.9
2008-10-01,3049.7
2009-01-01,3035.4
2009-04-01,3086.5
2009-07-01,3112.5
2009-10-01,3122.0
2010-01-01,3135.7
2010-04-01,3181.5
2010-07-01,3194.7
2010-10-01,3184.2
2011-01-01,3153.8
2011-04-01,3183.8
2011-07-01,3176.8
2011-10-01,3160.4
2012-01-01,3171.6
2012-04-01,3159.6
2012-07-01,3159.6
2012-10-01,3143.5
2013-01-01,3119.8
2013-04-01,3111.4
2013-07-01,3110.7
2013-10-01,3115.1
2014-01-01,3122.3
2014-04-01,3146.3
2014-07-01,3177.4
2014-10-01,3162.5
2015-01-01,3149.5
2015-04-01,3179.2
