1948-01-01,3.733333333333333
1948-04-01,3.6666666666666665
1948-07-01,3.766666666666667
1948-10-01,3.8333333333333335
1949-01-01,4.666666666666667
1949-04-01,5.866666666666666
1949-07-01,6.7
1949-10-01,6.966666666666666
1950-01-01,6.3999999999999995
1950-04-01,5.566666666666667
1950-07-01,4.633333333333334
1950-10-01,4.233333333333333
1951-01-01,3.5
1951-04-01,3.1
1951-07-01,3.1666666666666665
1951-10-01,3.3666666666666667
1952-01-01,3.066666666666667
1952-04-01,2.966666666666667
1952-07-01,3.233333333333333
1952-10-01,2.8333333333333335
1953-01-01,2.6999999999999997
1953-04-01,2.566666666666667
1953-07-01,2.733333333333334
1953-10-01,3.6999999999999997
1954-01-01,5.266666666666667
1954-04-01,5.8
1954-07-01,5.966666666666666
1954-10-01,5.333333333333333
1955-01-01,4.733333333333333
1955-04-01,4.3999999999999995
1955-07-01,4.1
1955-10-01,4.233333333333333
1956-01-01,4.033333333333334
1956-04-01,4.2
1956-07-01,4.133333333333334
1956-10-01,4.133333333333333
1957-01-01,3.9333333333333336
1957-04-01,4.1000000000000005
1957-07-01,4.233333333333333
1957-10-01,4.933333333333334
1958-01-01,6.3
1958-04-01,7.366666666666667
1958-07-01,7.333333333333333
1958-10-01,6.366666666666667
1959-01-01,5.833333333333333
1959-04-01,5.1000000000000005
1959-07-01,5.266666666666667
1959-10-01,5.6000000000000005
1960-01-01,5.133333333333334
1960-04-01,5.233333333333333
1960-07-01,5.533333333333334
1960-10-01,6.266666666666666
1961-01-01,6.8
1961-04-01,7.0
1961-07-01,6.766666666666667
1961-10-01,6.2
1962-01-01,5.633333333333333
1962-04-01,5.533333333333334
1962-07-01,5.566666666666667
1962-10-01,5.533333333333334
1963-01-01,5.766666666666667
1963-04-01,5.733333333333334
1963-07-01,5.5
1963-10-01,5.566666666666666
1964-01-01,5.466666666666666
1964-04-01,5.199999999999999
1964-07-01,5.0
1964-10-01,4.966666666666666
1965-01-01,4.8999999999999995
1965-04-01,4.666666666666666
1965-07-01,4.366666666666667
1965-10-01,4.1000000000000005
1966-01-01,3.8666666666666667
1966-04-01,3.8333333333333335
1966-07-01,3.766666666666667
1966-10-01,3.7000000000000006
1967-01-01,3.8333333333333335
1967-04-01,3.8333333333333335
1967-07-01,3.7999999999999994
1967-10-01,3.9
1968-01-01,3.733333333333333
1968-04-01,3.5666666666666664
1968-07-01,3.533333333333333
1968-10-01,3.4
1969-01-01,3.4
1969-04-01,3.4333333333333336
